rows,cols,vptCorrect,noOfBlocks,participant,group
2,2,TRUE,2,1000,ABC
2,2,TRUE,2,1000,ABC
2,2,TRUE,2,1000,ABC
3,3,TRUE,3,1000,ABC
3,3,TRUE,3,1000,ABC
3,3,TRUE,3,1000,ABC
3,3,TRUE,4,1000,ABC
3,3,TRUE,4,1000,ABC
3,3,TRUE,4,1000,ABC
4,4,TRUE,5,1000,ABC
4,4,TRUE,5,1000,ABC
4,4,TRUE,5,1000,ABC
4,4,TRUE,6,1000,ABC
4,4,TRUE,6,1000,ABC
4,4,TRUE,6,1000,ABC
4,4,TRUE,7,1000,ABC
4,4,TRUE,7,1000,ABC
4,4,TRUE,7,1000,ABC
4,4,TRUE,8,1000,ABC
4,4,TRUE,8,1000,ABC
4,4,FALSE,8,1000,ABC
5,5,FALSE,9,1000,ABC
5,5,TRUE,9,1000,ABC
5,5,TRUE,9,1000,ABC
5,5,FALSE,10,1000,ABC
5,5,FALSE,10,1000,ABC
2,2,TRUE,2,500,CAB
2,2,TRUE,2,500,CAB
2,2,TRUE,2,500,CAB
3,3,TRUE,3,500,CAB
3,3,TRUE,3,500,CAB
3,3,TRUE,3,500,CAB
3,3,TRUE,4,500,CAB
3,3,TRUE,4,500,CAB
3,3,TRUE,4,500,CAB
4,4,FALSE,5,500,CAB
4,4,TRUE,5,500,CAB
4,4,TRUE,5,500,CAB
4,4,FALSE,6,500,CAB
4,4,TRUE,6,500,CAB
4,4,TRUE,6,500,CAB
4,4,TRUE,7,500,CAB
4,4,TRUE,7,500,CAB
4,4,FALSE,7,500,CAB
4,4,TRUE,8,500,CAB
4,4,FALSE,8,500,CAB
4,4,FALSE,8,500,CAB
2,2,TRUE,2,651,ACB
2,2,FALSE,2,651,ACB
2,2,TRUE,2,651,ACB
3,3,TRUE,3,651,ACB
3,3,TRUE,3,651,ACB
3,3,TRUE,3,651,ACB
3,3,TRUE,4,651,ACB
3,3,TRUE,4,651,ACB
3,3,TRUE,4,651,ACB
4,4,TRUE,5,651,ACB
4,4,TRUE,5,651,ACB
4,4,TRUE,5,651,ACB
4,4,TRUE,6,651,ACB
4,4,TRUE,6,651,ACB
4,4,TRUE,6,651,ACB
4,4,TRUE,7,651,ACB
4,4,TRUE,7,651,ACB
4,4,TRUE,7,651,ACB
4,4,TRUE,8,651,ACB
4,4,TRUE,8,651,ACB
4,4,TRUE,8,651,ACB
5,5,TRUE,9,651,ACB
5,5,TRUE,9,651,ACB
5,5,TRUE,9,651,ACB
5,5,TRUE,10,651,ACB
5,5,TRUE,10,651,ACB
5,5,FALSE,10,651,ACB
5,5,TRUE,11,651,ACB
5,5,FALSE,11,651,ACB
5,5,FALSE,11,651,ACB
2,2,TRUE,2,652,ACB
2,2,TRUE,2,652,ACB
2,2,TRUE,2,652,ACB
3,3,TRUE,3,652,ACB
3,3,TRUE,3,652,ACB
3,3,TRUE,3,652,ACB
3,3,TRUE,4,652,ACB
3,3,TRUE,4,652,ACB
3,3,TRUE,4,652,ACB
4,4,TRUE,5,652,ACB
4,4,TRUE,5,652,ACB
4,4,TRUE,5,652,ACB
4,4,TRUE,6,652,ACB
4,4,TRUE,6,652,ACB
4,4,TRUE,6,652,ACB
4,4,TRUE,7,652,ACB
4,4,FALSE,7,652,ACB
4,4,TRUE,7,652,ACB
4,4,TRUE,8,652,ACB
4,4,TRUE,8,652,ACB
4,4,TRUE,8,652,ACB
5,5,TRUE,9,652,ACB
5,5,TRUE,9,652,ACB
5,5,TRUE,9,652,ACB
5,5,TRUE,10,652,ACB
5,5,TRUE,10,652,ACB
5,5,FALSE,10,652,ACB
5,5,FALSE,11,652,ACB
5,5,TRUE,11,652,ACB
5,5,FALSE,11,652,ACB
2,2,TRUE,2,653,CBA
2,2,TRUE,2,653,CBA
2,2,TRUE,2,653,CBA
3,3,TRUE,3,653,CBA
3,3,TRUE,3,653,CBA
3,3,TRUE,3,653,CBA
3,3,TRUE,4,653,CBA
3,3,TRUE,4,653,CBA
3,3,TRUE,4,653,CBA
4,4,TRUE,5,653,CBA
4,4,TRUE,5,653,CBA
4,4,TRUE,5,653,CBA
4,4,FALSE,6,653,CBA
4,4,TRUE,6,653,CBA
4,4,TRUE,6,653,CBA
4,4,TRUE,7,653,CBA
4,4,TRUE,7,653,CBA
4,4,TRUE,7,653,CBA
4,4,TRUE,8,653,CBA
4,4,TRUE,8,653,CBA
4,4,TRUE,8,653,CBA
5,5,TRUE,9,653,CBA
5,5,TRUE,9,653,CBA
5,5,TRUE,9,653,CBA
5,5,FALSE,10,653,CBA
5,5,FALSE,10,653,CBA
2,2,TRUE,2,656,BCA
2,2,TRUE,2,656,BCA
2,2,TRUE,2,656,BCA
3,3,TRUE,3,656,BCA
3,3,TRUE,3,656,BCA
3,3,TRUE,3,656,BCA
3,3,TRUE,4,656,BCA
3,3,TRUE,4,656,BCA
3,3,TRUE,4,656,BCA
4,4,TRUE,5,656,BCA
4,4,TRUE,5,656,BCA
4,4,TRUE,5,656,BCA
4,4,TRUE,6,656,BCA
4,4,TRUE,6,656,BCA
4,4,TRUE,6,656,BCA
4,4,TRUE,7,656,BCA
4,4,TRUE,7,656,BCA
4,4,TRUE,7,656,BCA
4,4,TRUE,8,656,BCA
4,4,TRUE,8,656,BCA
4,4,TRUE,8,656,BCA
5,5,TRUE,9,656,BCA
5,5,TRUE,9,656,BCA
5,5,TRUE,9,656,BCA
5,5,TRUE,10,656,BCA
5,5,TRUE,10,656,BCA
5,5,TRUE,10,656,BCA
5,5,FALSE,11,656,BCA
5,5,FALSE,11,656,BCA
2,2,TRUE,2,657,ACB
2,2,TRUE,2,657,ACB
2,2,TRUE,2,657,ACB
3,3,TRUE,3,657,ACB
3,3,TRUE,3,657,ACB
3,3,TRUE,3,657,ACB
3,3,TRUE,4,657,ACB
3,3,TRUE,4,657,ACB
3,3,TRUE,4,657,ACB
4,4,TRUE,5,657,ACB
4,4,TRUE,5,657,ACB
4,4,TRUE,5,657,ACB
4,4,TRUE,6,657,ACB
4,4,TRUE,6,657,ACB
4,4,TRUE,6,657,ACB
4,4,TRUE,7,657,ACB
4,4,TRUE,7,657,ACB
4,4,TRUE,7,657,ACB
4,4,FALSE,8,657,ACB
4,4,TRUE,8,657,ACB
4,4,TRUE,8,657,ACB
5,5,TRUE,9,657,ACB
5,5,TRUE,9,657,ACB
5,5,TRUE,9,657,ACB
5,5,TRUE,10,657,ACB
5,5,FALSE,10,657,ACB
5,5,FALSE,10,657,ACB
2,2,TRUE,2,658,CAB
2,2,TRUE,2,658,CAB
2,2,TRUE,2,658,CAB
3,3,TRUE,3,658,CAB
3,3,TRUE,3,658,CAB
3,3,TRUE,3,658,CAB
3,3,TRUE,4,658,CAB
3,3,TRUE,4,658,CAB
3,3,TRUE,4,658,CAB
4,4,TRUE,5,658,CAB
4,4,TRUE,5,658,CAB
4,4,TRUE,5,658,CAB
4,4,TRUE,6,658,CAB
4,4,TRUE,6,658,CAB
4,4,TRUE,6,658,CAB
4,4,TRUE,7,658,CAB
4,4,TRUE,7,658,CAB
4,4,TRUE,7,658,CAB
4,4,TRUE,8,658,CAB
4,4,TRUE,8,658,CAB
4,4,TRUE,8,658,CAB
5,5,TRUE,9,658,CAB
5,5,TRUE,9,658,CAB
5,5,FALSE,9,658,CAB
5,5,TRUE,10,658,CAB
5,5,FALSE,10,658,CAB
5,5,FALSE,10,658,CAB
2,2,TRUE,2,659,ACB
2,2,TRUE,2,659,ACB
2,2,TRUE,2,659,ACB
3,3,TRUE,3,659,ACB
3,3,TRUE,3,659,ACB
3,3,TRUE,3,659,ACB
3,3,TRUE,4,659,ACB
3,3,TRUE,4,659,ACB
3,3,TRUE,4,659,ACB
4,4,TRUE,5,659,ACB
4,4,FALSE,5,659,ACB
4,4,FALSE,5,659,ACB
2,2,TRUE,2,660,CAB
2,2,TRUE,2,660,CAB
2,2,TRUE,2,660,CAB
3,3,TRUE,3,660,CAB
3,3,TRUE,3,660,CAB
3,3,TRUE,3,660,CAB
3,3,TRUE,4,660,CAB
3,3,TRUE,4,660,CAB
3,3,TRUE,4,660,CAB
4,4,TRUE,5,660,CAB
4,4,TRUE,5,660,CAB
4,4,TRUE,5,660,CAB
4,4,TRUE,6,660,CAB
4,4,TRUE,6,660,CAB
4,4,TRUE,6,660,CAB
4,4,TRUE,7,660,CAB
4,4,TRUE,7,660,CAB
4,4,TRUE,7,660,CAB
4,4,TRUE,8,660,CAB
4,4,TRUE,8,660,CAB
4,4,TRUE,8,660,CAB
5,5,TRUE,9,660,CAB
5,5,TRUE,9,660,CAB
5,5,TRUE,9,660,CAB
5,5,TRUE,10,660,CAB
5,5,FALSE,10,660,CAB
5,5,FALSE,10,660,CAB
2,2,TRUE,2,667,BAC
2,2,TRUE,2,667,BAC
2,2,TRUE,2,667,BAC
3,3,TRUE,3,667,BAC
3,3,TRUE,3,667,BAC
3,3,TRUE,3,667,BAC
3,3,TRUE,4,667,BAC
3,3,TRUE,4,667,BAC
3,3,TRUE,4,667,BAC
4,4,TRUE,5,667,BAC
4,4,TRUE,5,667,BAC
4,4,TRUE,5,667,BAC
4,4,TRUE,6,667,BAC
4,4,TRUE,6,667,BAC
4,4,TRUE,6,667,BAC
4,4,TRUE,7,667,BAC
4,4,TRUE,7,667,BAC
4,4,TRUE,7,667,BAC
4,4,TRUE,8,667,BAC
4,4,TRUE,8,667,BAC
4,4,TRUE,8,667,BAC
5,5,TRUE,9,667,BAC
5,5,FALSE,9,667,BAC
5,5,TRUE,9,667,BAC
5,5,FALSE,10,667,BAC
5,5,TRUE,10,667,BAC
5,5,FALSE,10,667,BAC
2,2,TRUE,2,668,BCA
2,2,TRUE,2,668,BCA
2,2,TRUE,2,668,BCA
3,3,TRUE,3,668,BCA
3,3,TRUE,3,668,BCA
3,3,TRUE,3,668,BCA
3,3,TRUE,4,668,BCA
3,3,TRUE,4,668,BCA
3,3,TRUE,4,668,BCA
4,4,TRUE,5,668,BCA
4,4,TRUE,5,668,BCA
4,4,TRUE,5,668,BCA
4,4,TRUE,6,668,BCA
4,4,TRUE,6,668,BCA
4,4,TRUE,6,668,BCA
4,4,FALSE,7,668,BCA
4,4,FALSE,7,668,BCA
2,2,TRUE,2,672,ACB
2,2,TRUE,2,672,ACB
2,2,TRUE,2,672,ACB
3,3,TRUE,3,672,ACB
3,3,TRUE,3,672,ACB
3,3,TRUE,3,672,ACB
3,3,TRUE,4,672,ACB
3,3,TRUE,4,672,ACB
3,3,TRUE,4,672,ACB
4,4,TRUE,5,672,ACB
4,4,TRUE,5,672,ACB
4,4,TRUE,5,672,ACB
4,4,TRUE,6,672,ACB
4,4,TRUE,6,672,ACB
4,4,TRUE,6,672,ACB
4,4,TRUE,7,672,ACB
4,4,TRUE,7,672,ACB
4,4,TRUE,7,672,ACB
4,4,TRUE,8,672,ACB
4,4,TRUE,8,672,ACB
4,4,TRUE,8,672,ACB
5,5,TRUE,9,672,ACB
5,5,TRUE,9,672,ACB
5,5,TRUE,9,672,ACB
5,5,TRUE,10,672,ACB
5,5,FALSE,10,672,ACB
5,5,TRUE,10,672,ACB
5,5,FALSE,11,672,ACB
5,5,TRUE,11,672,ACB
5,5,FALSE,11,672,ACB
2,2,TRUE,2,674,BCA
2,2,TRUE,2,674,BCA
2,2,TRUE,2,674,BCA
3,3,TRUE,3,674,BCA
3,3,TRUE,3,674,BCA
3,3,TRUE,3,674,BCA
3,3,TRUE,4,674,BCA
3,3,TRUE,4,674,BCA
3,3,TRUE,4,674,BCA
4,4,TRUE,5,674,BCA
4,4,TRUE,5,674,BCA
4,4,TRUE,5,674,BCA
4,4,TRUE,6,674,BCA
4,4,TRUE,6,674,BCA
4,4,TRUE,6,674,BCA
4,4,TRUE,7,674,BCA
4,4,TRUE,7,674,BCA
4,4,TRUE,7,674,BCA
4,4,TRUE,8,674,BCA
4,4,TRUE,8,674,BCA
4,4,TRUE,8,674,BCA
5,5,TRUE,9,674,BCA
5,5,TRUE,9,674,BCA
5,5,FALSE,9,674,BCA
5,5,TRUE,10,674,BCA
5,5,TRUE,10,674,BCA
5,5,FALSE,10,674,BCA
5,5,FALSE,11,674,BCA
5,5,FALSE,11,674,BCA
2,2,TRUE,2,675,ACB
2,2,TRUE,2,675,ACB
2,2,TRUE,2,675,ACB
3,3,TRUE,3,675,ACB
3,3,TRUE,3,675,ACB
3,3,TRUE,3,675,ACB
3,3,TRUE,4,675,ACB
3,3,TRUE,4,675,ACB
3,3,TRUE,4,675,ACB
4,4,TRUE,5,675,ACB
4,4,TRUE,5,675,ACB
4,4,TRUE,5,675,ACB
4,4,TRUE,6,675,ACB
4,4,TRUE,6,675,ACB
4,4,TRUE,6,675,ACB
4,4,TRUE,7,675,ACB
4,4,TRUE,7,675,ACB
4,4,TRUE,7,675,ACB
4,4,TRUE,8,675,ACB
4,4,TRUE,8,675,ACB
4,4,TRUE,8,675,ACB
5,5,TRUE,9,675,ACB
5,5,TRUE,9,675,ACB
5,5,TRUE,9,675,ACB
5,5,TRUE,10,675,ACB
5,5,TRUE,10,675,ACB
5,5,FALSE,10,675,ACB
5,5,FALSE,11,675,ACB
5,5,FALSE,11,675,ACB
2,2,TRUE,2,676,CBA
2,2,TRUE,2,676,CBA
2,2,TRUE,2,676,CBA
3,3,TRUE,3,676,CBA
3,3,TRUE,3,676,CBA
3,3,TRUE,3,676,CBA
3,3,TRUE,4,676,CBA
3,3,TRUE,4,676,CBA
3,3,TRUE,4,676,CBA
4,4,TRUE,5,676,CBA
4,4,TRUE,5,676,CBA
4,4,TRUE,5,676,CBA
4,4,TRUE,6,676,CBA
4,4,TRUE,6,676,CBA
4,4,TRUE,6,676,CBA
4,4,TRUE,7,676,CBA
4,4,TRUE,7,676,CBA
4,4,TRUE,7,676,CBA
4,4,TRUE,8,676,CBA
4,4,TRUE,8,676,CBA
4,4,TRUE,8,676,CBA
5,5,FALSE,9,676,CBA
5,5,TRUE,9,676,CBA
5,5,FALSE,9,676,CBA
2,2,TRUE,2,677,ACB
2,2,TRUE,2,677,ACB
2,2,TRUE,2,677,ACB
3,3,TRUE,3,677,ACB
3,3,TRUE,3,677,ACB
3,3,TRUE,3,677,ACB
3,3,TRUE,4,677,ACB
3,3,TRUE,4,677,ACB
3,3,TRUE,4,677,ACB
4,4,TRUE,5,677,ACB
4,4,TRUE,5,677,ACB
4,4,TRUE,5,677,ACB
4,4,TRUE,6,677,ACB
4,4,TRUE,6,677,ACB
4,4,TRUE,6,677,ACB
4,4,TRUE,7,677,ACB
4,4,TRUE,7,677,ACB
4,4,TRUE,7,677,ACB
4,4,TRUE,8,677,ACB
4,4,TRUE,8,677,ACB
4,4,TRUE,8,677,ACB
5,5,TRUE,9,677,ACB
5,5,TRUE,9,677,ACB
5,5,TRUE,9,677,ACB
5,5,TRUE,10,677,ACB
5,5,TRUE,10,677,ACB
5,5,TRUE,10,677,ACB
5,5,TRUE,11,677,ACB
5,5,FALSE,11,677,ACB
5,5,TRUE,11,677,ACB
5,5,FALSE,12,677,ACB
5,5,FALSE,12,677,ACB
2,2,TRUE,2,680,BCA
2,2,TRUE,2,680,BCA
2,2,TRUE,2,680,BCA
3,3,TRUE,3,680,BCA
3,3,TRUE,3,680,BCA
3,3,TRUE,3,680,BCA
3,3,FALSE,4,680,BCA
3,3,TRUE,4,680,BCA
3,3,TRUE,4,680,BCA
4,4,TRUE,5,680,BCA
4,4,TRUE,5,680,BCA
4,4,TRUE,5,680,BCA
4,4,TRUE,6,680,BCA
4,4,TRUE,6,680,BCA
4,4,TRUE,6,680,BCA
4,4,TRUE,7,680,BCA
4,4,TRUE,7,680,BCA
4,4,TRUE,7,680,BCA
4,4,FALSE,8,680,BCA
4,4,FALSE,8,680,BCA
2,2,TRUE,2,681,ACB
2,2,TRUE,2,681,ACB
2,2,TRUE,2,681,ACB
3,3,TRUE,3,681,ACB
3,3,TRUE,3,681,ACB
3,3,TRUE,3,681,ACB
3,3,TRUE,4,681,ACB
3,3,TRUE,4,681,ACB
3,3,TRUE,4,681,ACB
4,4,TRUE,5,681,ACB
4,4,TRUE,5,681,ACB
4,4,TRUE,5,681,ACB
4,4,TRUE,6,681,ACB
4,4,TRUE,6,681,ACB
4,4,TRUE,6,681,ACB
4,4,TRUE,7,681,ACB
4,4,TRUE,7,681,ACB
4,4,TRUE,7,681,ACB
4,4,TRUE,8,681,ACB
4,4,FALSE,8,681,ACB
4,4,FALSE,8,681,ACB
2,2,TRUE,2,682,ACB
2,2,TRUE,2,682,ACB
2,2,TRUE,2,682,ACB
3,3,TRUE,3,682,ACB
3,3,TRUE,3,682,ACB
3,3,TRUE,3,682,ACB
3,3,TRUE,4,682,ACB
3,3,TRUE,4,682,ACB
3,3,TRUE,4,682,ACB
4,4,TRUE,5,682,ACB
4,4,TRUE,5,682,ACB
4,4,TRUE,5,682,ACB
4,4,TRUE,6,682,ACB
4,4,TRUE,6,682,ACB
4,4,TRUE,6,682,ACB
4,4,TRUE,7,682,ACB
4,4,TRUE,7,682,ACB
4,4,TRUE,7,682,ACB
4,4,TRUE,8,682,ACB
4,4,TRUE,8,682,ACB
4,4,FALSE,8,682,ACB
5,5,FALSE,9,682,ACB
5,5,FALSE,9,682,ACB
2,2,TRUE,2,683,CBA
2,2,TRUE,2,683,CBA
2,2,TRUE,2,683,CBA
3,3,TRUE,3,683,CBA
3,3,TRUE,3,683,CBA
3,3,TRUE,3,683,CBA
3,3,TRUE,4,683,CBA
3,3,TRUE,4,683,CBA
3,3,TRUE,4,683,CBA
4,4,TRUE,5,683,CBA
4,4,TRUE,5,683,CBA
4,4,TRUE,5,683,CBA
4,4,TRUE,6,683,CBA
4,4,TRUE,6,683,CBA
4,4,TRUE,6,683,CBA
4,4,TRUE,7,683,CBA
4,4,TRUE,7,683,CBA
4,4,TRUE,7,683,CBA
4,4,TRUE,8,683,CBA
4,4,TRUE,8,683,CBA
4,4,TRUE,8,683,CBA
5,5,TRUE,9,683,CBA
5,5,TRUE,9,683,CBA
5,5,TRUE,9,683,CBA
5,5,TRUE,10,683,CBA
5,5,FALSE,10,683,CBA
5,5,FALSE,10,683,CBA
2,2,TRUE,2,684,CAB
2,2,TRUE,2,684,CAB
2,2,TRUE,2,684,CAB
3,3,TRUE,3,684,CAB
3,3,TRUE,3,684,CAB
3,3,TRUE,3,684,CAB
3,3,TRUE,4,684,CAB
3,3,TRUE,4,684,CAB
3,3,TRUE,4,684,CAB
4,4,TRUE,5,684,CAB
4,4,TRUE,5,684,CAB
4,4,TRUE,5,684,CAB
4,4,TRUE,6,684,CAB
4,4,TRUE,6,684,CAB
4,4,TRUE,6,684,CAB
4,4,TRUE,7,684,CAB
4,4,TRUE,7,684,CAB
4,4,TRUE,7,684,CAB
4,4,TRUE,8,684,CAB
4,4,TRUE,8,684,CAB
4,4,TRUE,8,684,CAB
5,5,TRUE,9,684,CAB
5,5,TRUE,9,684,CAB
5,5,TRUE,9,684,CAB
5,5,TRUE,10,684,CAB
5,5,FALSE,10,684,CAB
5,5,TRUE,10,684,CAB
5,5,TRUE,11,684,CAB
5,5,TRUE,11,684,CAB
5,5,FALSE,11,684,CAB
5,5,FALSE,12,684,CAB
5,5,FALSE,12,684,CAB
2,2,TRUE,2,685,BAC
2,2,TRUE,2,685,BAC
2,2,TRUE,2,685,BAC
3,3,TRUE,3,685,BAC
3,3,TRUE,3,685,BAC
3,3,TRUE,3,685,BAC
3,3,TRUE,4,685,BAC
3,3,TRUE,4,685,BAC
3,3,TRUE,4,685,BAC
4,4,TRUE,5,685,BAC
4,4,TRUE,5,685,BAC
4,4,TRUE,5,685,BAC
4,4,TRUE,6,685,BAC
4,4,TRUE,6,685,BAC
4,4,TRUE,6,685,BAC
4,4,TRUE,7,685,BAC
4,4,TRUE,7,685,BAC
4,4,FALSE,7,685,BAC
4,4,FALSE,8,685,BAC
4,4,FALSE,8,685,BAC
2,2,TRUE,2,686,BCA
2,2,TRUE,2,686,BCA
2,2,TRUE,2,686,BCA
3,3,TRUE,3,686,BCA
3,3,TRUE,3,686,BCA
3,3,TRUE,3,686,BCA
3,3,TRUE,4,686,BCA
3,3,TRUE,4,686,BCA
3,3,TRUE,4,686,BCA
4,4,TRUE,5,686,BCA
4,4,TRUE,5,686,BCA
4,4,TRUE,5,686,BCA
4,4,TRUE,6,686,BCA
4,4,TRUE,6,686,BCA
4,4,TRUE,6,686,BCA
4,4,TRUE,7,686,BCA
4,4,TRUE,7,686,BCA
4,4,TRUE,7,686,BCA
4,4,TRUE,8,686,BCA
4,4,TRUE,8,686,BCA
4,4,TRUE,8,686,BCA
5,5,TRUE,9,686,BCA
5,5,TRUE,9,686,BCA
5,5,TRUE,9,686,BCA
5,5,TRUE,10,686,BCA
5,5,TRUE,10,686,BCA
5,5,FALSE,10,686,BCA
5,5,TRUE,11,686,BCA
5,5,TRUE,11,686,BCA
5,5,TRUE,11,686,BCA
5,5,FALSE,12,686,BCA
5,5,TRUE,12,686,BCA
5,5,TRUE,12,686,BCA
6,6,FALSE,13,686,BCA
6,6,FALSE,13,686,BCA
2,2,TRUE,2,687,ACB
2,2,TRUE,2,687,ACB
2,2,TRUE,2,687,ACB
3,3,TRUE,3,687,ACB
3,3,TRUE,3,687,ACB
3,3,TRUE,3,687,ACB
3,3,TRUE,4,687,ACB
3,3,TRUE,4,687,ACB
3,3,TRUE,4,687,ACB
4,4,TRUE,5,687,ACB
4,4,TRUE,5,687,ACB
4,4,TRUE,5,687,ACB
4,4,TRUE,6,687,ACB
4,4,TRUE,6,687,ACB
4,4,TRUE,6,687,ACB
4,4,TRUE,7,687,ACB
4,4,TRUE,7,687,ACB
4,4,TRUE,7,687,ACB
4,4,TRUE,8,687,ACB
4,4,TRUE,8,687,ACB
4,4,TRUE,8,687,ACB
5,5,TRUE,9,687,ACB
5,5,TRUE,9,687,ACB
5,5,TRUE,9,687,ACB
5,5,TRUE,10,687,ACB
5,5,TRUE,10,687,ACB
5,5,TRUE,10,687,ACB
5,5,FALSE,11,687,ACB
5,5,TRUE,11,687,ACB
5,5,FALSE,11,687,ACB
2,2,TRUE,2,689,CBA
2,2,TRUE,2,689,CBA
2,2,TRUE,2,689,CBA
3,3,TRUE,3,689,CBA
3,3,TRUE,3,689,CBA
3,3,TRUE,3,689,CBA
3,3,TRUE,4,689,CBA
3,3,TRUE,4,689,CBA
3,3,TRUE,4,689,CBA
4,4,TRUE,5,689,CBA
4,4,TRUE,5,689,CBA
4,4,TRUE,5,689,CBA
4,4,TRUE,6,689,CBA
4,4,TRUE,6,689,CBA
4,4,TRUE,6,689,CBA
4,4,TRUE,7,689,CBA
4,4,TRUE,7,689,CBA
4,4,TRUE,7,689,CBA
4,4,TRUE,8,689,CBA
4,4,TRUE,8,689,CBA
4,4,TRUE,8,689,CBA
5,5,FALSE,9,689,CBA
5,5,FALSE,9,689,CBA
2,2,TRUE,2,690,CAB
2,2,TRUE,2,690,CAB
2,2,TRUE,2,690,CAB
3,3,TRUE,3,690,CAB
3,3,TRUE,3,690,CAB
3,3,TRUE,3,690,CAB
3,3,TRUE,4,690,CAB
3,3,TRUE,4,690,CAB
3,3,TRUE,4,690,CAB
4,4,TRUE,5,690,CAB
4,4,TRUE,5,690,CAB
4,4,TRUE,5,690,CAB
4,4,TRUE,6,690,CAB
4,4,TRUE,6,690,CAB
4,4,TRUE,6,690,CAB
4,4,TRUE,7,690,CAB
4,4,TRUE,7,690,CAB
4,4,TRUE,7,690,CAB
4,4,TRUE,8,690,CAB
4,4,TRUE,8,690,CAB
4,4,TRUE,8,690,CAB
5,5,TRUE,9,690,CAB
5,5,TRUE,9,690,CAB
5,5,TRUE,9,690,CAB
5,5,FALSE,10,690,CAB
5,5,TRUE,10,690,CAB
5,5,TRUE,10,690,CAB
5,5,FALSE,11,690,CAB
5,5,FALSE,11,690,CAB
2,2,TRUE,2,692,BCA
2,2,TRUE,2,692,BCA
2,2,TRUE,2,692,BCA
3,3,TRUE,3,692,BCA
3,3,TRUE,3,692,BCA
3,3,TRUE,3,692,BCA
3,3,TRUE,4,692,BCA
3,3,TRUE,4,692,BCA
3,3,TRUE,4,692,BCA
4,4,TRUE,5,692,BCA
4,4,TRUE,5,692,BCA
4,4,TRUE,5,692,BCA
4,4,TRUE,6,692,BCA
4,4,TRUE,6,692,BCA
4,4,TRUE,6,692,BCA
4,4,TRUE,7,692,BCA
4,4,TRUE,7,692,BCA
4,4,TRUE,7,692,BCA
4,4,TRUE,8,692,BCA
4,4,TRUE,8,692,BCA
4,4,TRUE,8,692,BCA
5,5,TRUE,9,692,BCA
5,5,TRUE,9,692,BCA
5,5,TRUE,9,692,BCA
5,5,FALSE,10,692,BCA
5,5,TRUE,10,692,BCA
5,5,FALSE,10,692,BCA
2,2,TRUE,2,694,ACB
2,2,TRUE,2,694,ACB
2,2,TRUE,2,694,ACB
3,3,TRUE,3,694,ACB
3,3,TRUE,3,694,ACB
3,3,TRUE,3,694,ACB
3,3,TRUE,4,694,ACB
3,3,TRUE,4,694,ACB
3,3,TRUE,4,694,ACB
4,4,TRUE,5,694,ACB
4,4,TRUE,5,694,ACB
4,4,TRUE,5,694,ACB
4,4,TRUE,6,694,ACB
4,4,TRUE,6,694,ACB
4,4,TRUE,6,694,ACB
4,4,TRUE,7,694,ACB
4,4,TRUE,7,694,ACB
4,4,TRUE,7,694,ACB
4,4,TRUE,8,694,ACB
4,4,TRUE,8,694,ACB
4,4,TRUE,8,694,ACB
5,5,TRUE,9,694,ACB
5,5,FALSE,9,694,ACB
5,5,FALSE,9,694,ACB
2,2,TRUE,2,695,ACB
2,2,TRUE,2,695,ACB
2,2,TRUE,2,695,ACB
3,3,TRUE,3,695,ACB
3,3,TRUE,3,695,ACB
3,3,TRUE,3,695,ACB
3,3,TRUE,4,695,ACB
3,3,TRUE,4,695,ACB
3,3,TRUE,4,695,ACB
4,4,TRUE,5,695,ACB
4,4,TRUE,5,695,ACB
4,4,TRUE,5,695,ACB
4,4,TRUE,6,695,ACB
4,4,TRUE,6,695,ACB
4,4,TRUE,6,695,ACB
4,4,TRUE,7,695,ACB
4,4,TRUE,7,695,ACB
4,4,TRUE,7,695,ACB
4,4,TRUE,8,695,ACB
4,4,TRUE,8,695,ACB
4,4,TRUE,8,695,ACB
5,5,TRUE,9,695,ACB
5,5,TRUE,9,695,ACB
5,5,TRUE,9,695,ACB
5,5,FALSE,10,695,ACB
5,5,TRUE,10,695,ACB
5,5,FALSE,10,695,ACB
2,2,TRUE,2,696,CAB
2,2,TRUE,2,696,CAB
2,2,TRUE,2,696,CAB
3,3,TRUE,3,696,CAB
3,3,TRUE,3,696,CAB
3,3,TRUE,3,696,CAB
3,3,TRUE,4,696,CAB
3,3,TRUE,4,696,CAB
3,3,TRUE,4,696,CAB
4,4,TRUE,5,696,CAB
4,4,TRUE,5,696,CAB
4,4,TRUE,5,696,CAB
4,4,TRUE,6,696,CAB
4,4,TRUE,6,696,CAB
4,4,TRUE,6,696,CAB
4,4,TRUE,7,696,CAB
4,4,TRUE,7,696,CAB
4,4,TRUE,7,696,CAB
4,4,TRUE,8,696,CAB
4,4,FALSE,8,696,CAB
4,4,TRUE,8,696,CAB
5,5,TRUE,9,696,CAB
5,5,TRUE,9,696,CAB
5,5,TRUE,9,696,CAB
5,5,TRUE,10,696,CAB
5,5,TRUE,10,696,CAB
5,5,TRUE,10,696,CAB
5,5,TRUE,11,696,CAB
5,5,TRUE,11,696,CAB
5,5,TRUE,11,696,CAB
5,5,TRUE,12,696,CAB
5,5,TRUE,12,696,CAB
5,5,FALSE,12,696,CAB
6,6,FALSE,13,696,CAB
6,6,TRUE,13,696,CAB
6,6,FALSE,13,696,CAB
2,2,TRUE,2,697,BAC
2,2,TRUE,2,697,BAC
2,2,TRUE,2,697,BAC
