typedNumber,typingRT,answerCorr,participant,group
36,1.706945,1,950,BCA
6,1.12118,1,950,BCA
16,1.15289,1,950,BCA
48,1.53819,1,950,BCA
27,1.321645,1,950,BCA
64,1.303985,1,950,BCA
12,1.037845,1,950,BCA
72,1.25265,1,950,BCA
54,1.153765,1,950,BCA
56,1.16979,1,950,BCA
8,1.137295,1,950,BCA
63,1.62158,1,950,BCA
42,1.64758,1,951,ACB
45,1.415495,1,951,ACB
28,1.4959,1,951,ACB
40,2.01582,1,951,ACB
24,1.29862,1,951,ACB
36,1.84618,1,951,ACB
20,1.681685,1,951,ACB
35,1.945685,1,951,ACB
32,1.413345,1,951,ACB
63,1.880935,1,951,ACB
15,1.448005,1,951,ACB
9,1.448395,1,951,ACB
30,1.71283,1,951,ACB
72,1.7673,1,951,ACB
21,1.33151,1,951,ACB
6,1.101195,1,951,ACB
8,1.134055,1,951,ACB
12,1.314645,1,951,ACB
48,1.800145,1,951,ACB
14,1.313385,1,951,ACB
10,1.447895,1,951,ACB
54,1.4147,1,951,ACB
49,1.51628,1,951,ACB
18,1.364815,1,951,ACB
27,1.5644149999999999,1,951,ACB
56,1.79754,1,951,ACB
64,1.348515,1,951,ACB
16,1.28386,1,951,ACB
48,1.648395,1,952,ABC
56,1.28277,1,952,ABC
8,1.515805,1,952,ABC
64,1.31524,1,952,ABC
40,1.265575,1,952,ABC
32,1.13229,1,952,ABC
24,1.44624,1,952,ABC
36,1.61544,1,952,ABC
21,1.032085,1,952,ABC
35,1.14842,1,952,ABC
16,1.799385,1,952,ABC
20,1.19763,1,952,ABC
30,1.231415,1,952,ABC
27,1.515325,1,952,ABC
28,1.2480850000000001,1,952,ABC
49,1.7948,1,952,ABC
45,1.08262,1,952,ABC
18,1.203215,1,952,ABC
42,1.58248,1,952,ABC
72,1.56451,1,952,ABC
12,1.115505,1,952,ABC
9,1.04808,1,952,ABC
63,1.702545,1,952,ABC
54,1.232175,1,952,ABC
15,1.448705,1,952,ABC
6,1.114105,1,952,ABC
10,1.227815,1,952,ABC
14,0.93669500000000006,1,952,ABC
35,1.73286,1,953,CBA
6,1.21628,1,953,CBA
16,1.38292,1,953,CBA
45,1.399795,1,953,CBA
10,1.34938,1,953,CBA
64,1.3994,1,953,CBA
56,1.199705,1,953,CBA
27,1.332995,1,953,CBA
21,1.11667,1,953,CBA
14,1.46628,1,953,CBA
54,2.04962,1,953,CBA
48,1.5998000000000001,1,953,CBA
24,1.14953,1,953,CBA
36,1.30006,1,953,CBA
63,1.366485,1,953,CBA
42,1.41632,1,953,CBA
12,0.88309,1,953,CBA
40,1.38288,1,953,CBA
20,1.19983,1,953,CBA
15,1.066335,1,953,CBA
9,1.115545,1,953,CBA
30,1.26615,1,953,CBA
28,1.249785,1,953,CBA
18,1.4496,1,953,CBA
49,1.432935,1,953,CBA
32,1.01649,1,953,CBA
8,1.182925,1,953,CBA
72,1.782975,1,953,CBA
42,1.6831,1,954,CAB
6,1.2992,1,954,CAB
40,1.449,1,954,CAB
30,1.6162,1,954,CAB
16,1.4492,1,954,CAB
21,1.3492,1,954,CAB
27,1.9491,1,954,CAB
63,1.5817,1,954,CAB
8,1.3327,1,954,CAB
45,1.4827,1,954,CAB
54,1.3162,1,954,CAB
28,1.4163,1,954,CAB
9,1.4324,1,954,CAB
18,1.216,1,954,CAB
35,1.6495,1,954,CAB
56,1.3328,1,954,CAB
10,1.1497,1,954,CAB
36,1.3993,1,954,CAB
20,1.3992,1,954,CAB
48,1.4328,1,954,CAB
32,1.3827,1,954,CAB
15,1.2332,1,954,CAB
64,1.3332,1,954,CAB
12,0.9989,1,954,CAB
14,1.0153,1,954,CAB
49,1.1662,1,954,CAB
72,1.3994,1,954,CAB
24,1.066,1,954,CAB
12,1.252055,1,956,BCA
63,1.36851,1,956,BCA
10,1.05158,1,956,BCA
35,1.502055,1,956,BCA
64,1.18507,1,956,BCA
32,1.568575,1,956,BCA
18,1.31846,1,956,BCA
21,1.05156,1,956,BCA
24,1.068165,1,956,BCA
48,1.38537,1,956,BCA
56,1.35214,1,956,BCA
40,1.401995,1,956,BCA
42,1.13504,1,956,BCA
6,1.36868,1,956,BCA
54,1.9194,1,956,BCA
15,1.218325,1,956,BCA
28,1.41839,1,956,BCA
36,1.61888,1,956,BCA
8,1.38525,1,956,BCA
14,1.101515,1,956,BCA
45,1.10122,1,956,BCA
20,2.687335,1,956,BCA
30,1.55253,1,956,BCA
9,1.16827,1,956,BCA
49,1.285155,1,956,BCA
27,1.53556,1,956,BCA
16,1.736175,1,956,BCA
72,1.23514,1,956,BCA
48,1.49986,1,957,ACB
72,1.56662,1,957,ACB
12,0.97481,1,957,ACB
9,1.15006,1,957,ACB
45,1.366335,1,957,ACB
10,2.041565,1,957,ACB
42,1.333135,1,957,ACB
27,1.333335,1,957,ACB
15,1.241565,1,957,ACB
64,1.41648,1,957,ACB
14,1.166885,1,957,ACB
18,1.191415,1,957,ACB
16,1.091525,1,957,ACB
24,1.44973,1,957,ACB
35,1.54995,1,957,ACB
21,1.199745,1,957,ACB
54,1.416315,1,957,ACB
40,1.68307,1,957,ACB
56,1.39143,1,957,ACB
36,1.23335,1,957,ACB
49,1.56645,1,957,ACB
30,1.45854,1,957,ACB
8,1.241255,1,957,ACB
20,1.39987,1,957,ACB
28,1.216335,1,957,ACB
63,1.475005,1,957,ACB
6,0.97507,1,957,ACB
32,1.174905,1,957,ACB
72,1.566345,1,959,CBA
56,1.416055,1,959,CBA
27,1.632905,1,959,CBA
14,1.282605,1,959,CBA
21,1.016465,1,959,CBA
49,1.56611,1,959,CBA
15,1.24984,1,959,CBA
32,1.13342,1,959,CBA
42,1.282925,1,959,CBA
40,1.59966,1,959,CBA
64,1.54962,1,959,CBA
18,1.49963,1,959,CBA
24,1.31618,1,959,CBA
16,1.51627,1,959,CBA
35,1.381265,1,959,CBA
48,1.93278,1,959,CBA
6,1.19978,1,959,CBA
28,1.648485,1,959,CBA
9,0.932705,1,959,CBA
20,1.08295,1,959,CBA
12,0.94964,1,959,CBA
54,1.316255,1,959,CBA
63,1.54944,1,959,CBA
45,0.98296,1,959,CBA
10,0.949755,1,959,CBA
8,1.16619,1,959,CBA
30,1.21637,1,959,CBA
36,1.41617,1,959,CBA
63,1.4997,1,960,CAB
14,1.2832,1,960,CAB
21,1.100545,1,960,CAB
6,1.08296,1,960,CAB
27,1.466505,1,960,CAB
42,1.483165,1,960,CAB
72,1.466535,1,960,CAB
49,1.68306,1,960,CAB
18,1.43372,1,960,CAB
35,1.566445,1,960,CAB
9,1.349885,1,960,CAB
32,1.249665,1,960,CAB
56,1.733235,1,960,CAB
45,1.516635,1,960,CAB
16,1.683125,1,960,CAB
10,1.366455,1,960,CAB
64,1.53305,1,960,CAB
8,1.24977,1,960,CAB
54,1.24963,1,960,CAB
30,1.66643,1,960,CAB
36,1.433025,1,960,CAB
48,1.78314,1,960,CAB
15,1.516555,1,960,CAB
40,1.44997,1,960,CAB
20,1.633625,1,960,CAB
28,2.099915,1,960,CAB
24,1.48308,1,960,CAB
12,1.099855,1,960,CAB
20,1.06886,1,961,BAC
32,0.95114,1,961,BAC
12,0.885905,1,961,BAC
42,1.216445,1,961,BAC
49,1.51714,1,961,BAC
36,1.2331,1,961,BAC
8,1.01659,1,961,BAC
63,1.316495,1,961,BAC
18,1.031245,1,961,BAC
30,1.1017,1,961,BAC
14,1.133235,1,961,BAC
45,1.250895,1,961,BAC
64,1.167175,1,961,BAC
21,0.916285,1,961,BAC
15,1.1683,1,961,BAC
40,1.317175,1,961,BAC
10,0.95007,1,961,BAC
9,1.131945,1,961,BAC
28,1.050675,1,961,BAC
27,1.14979,1,961,BAC
56,1.18369,1,961,BAC
54,1.252005,1,961,BAC
48,1.301295,1,961,BAC
24,1.08577,1,961,BAC
72,1.167525,1,961,BAC
6,1.866,1,961,BAC
35,1.43388,1,961,BAC
16,1.116065,1,961,BAC
8,1.91534,1,963,ACB
48,2.098585,1,963,ACB
12,1.56561,1,963,ACB
35,1.448955,1,963,ACB
56,1.349095,1,963,ACB
36,1.750155,1,963,ACB
24,1.89891,1,963,ACB
15,1.365695,1,963,ACB
49,2.3819,1,963,ACB
6,1.415625,1,963,ACB
14,1.31573,1,963,ACB
20,1.56546,1,963,ACB
64,1.91532,1,963,ACB
32,1.133685,1,963,ACB
45,1.39916,1,963,ACB
28,1.89881,1,963,ACB
9,1.4323,1,963,ACB
27,2.115585,1,963,ACB
72,1.432355,1,963,ACB
54,1.51564,1,963,ACB
40,1.34932,1,963,ACB
10,1.29884,1,963,ACB
30,1.532265,1,963,ACB
63,1.78164,1,963,ACB
18,1.79911,1,963,ACB
21,1.233425,1,963,ACB
16,1.898915,1,963,ACB
42,2.014325,1,963,ACB
21,1.0832,1,964,ABC
30,1.0829,1,964,ABC
48,1.1997,1,964,ABC
27,1.0995,1,964,ABC
42,1.0495,1,964,ABC
45,1.2996,1,964,ABC
10,0.9331,1,964,ABC
8,1.5494,1,964,ABC
15,1.2828,1,964,ABC
32,1.0329,1,964,ABC
16,1.1833,1,964,ABC
20,0.9329,1,964,ABC
56,1.433,1,964,ABC
40,1.0496,1,964,ABC
35,1.3832,1,964,ABC
12,0.8163,1,964,ABC
1,1.0335,0,964,ABC
28,1.8663,1,964,ABC
64,1.5331,1,964,ABC
36,1.1161,1,964,ABC
72,1.9162,1,964,ABC
24,1.1659,1,964,ABC
63,1.3998,1,964,ABC
6,0.9666,1,964,ABC
14,1.1166,1,964,ABC
49,1.983,1,964,ABC
54,1.1714,1,964,ABC
9,1.1997,1,964,ABC
9,1.199345,1,965,CBA
56,1.749065,1,965,CBA
45,1.4492,1,965,CBA
36,1.66565,1,965,CBA
6,1.165705,1,965,CBA
16,1.598655,1,965,CBA
24,1.53221,1,965,CBA
12,1.24904,1,965,CBA
63,1.5655,1,965,CBA
42,1.54913,1,965,CBA
64,1.348845,1,965,CBA
15,1.365625,1,965,CBA
54,1.38176,1,965,CBA
48,1.38213,1,965,CBA
8,1.14879,1,965,CBA
49,2.132405,1,965,CBA
10,1.297865,1,965,CBA
14,1.348665,1,965,CBA
27,1.39902,1,965,CBA
20,1.382105,1,965,CBA
28,1.315665,1,965,CBA
32,1.16597,1,965,CBA
21,1.182655,1,965,CBA
72,1.33243,1,965,CBA
30,1.43208,1,965,CBA
35,1.6321,1,965,CBA
40,1.31586,1,965,CBA
18,1.13204,1,965,CBA
32,2.068675,1,968,BCA
35,1.383565,1,968,BCA
12,1.217015,1,968,BCA
64,1.7844,1,968,BCA
45,1.12431,1,968,BCA
8,1.285285,1,968,BCA
72,1.40088,1,968,BCA
56,1.251655,1,968,BCA
15,1.8848,1,968,BCA
63,1.2514,1,968,BCA
14,0.956875,1,968,BCA
36,1.33421,1,968,BCA
21,1.15097,1,968,BCA
18,1.467485,1,968,BCA
28,1.43493,1,968,BCA
48,1.886175,1,968,BCA
40,1.49048,1,968,BCA
30,1.417655,1,968,BCA
6,1.01859,1,968,BCA
27,1.201085,1,968,BCA
54,1.217695,1,968,BCA
49,2.18503,1,968,BCA
42,1.12401,1,968,BCA
9,1.251135,1,968,BCA
24,1.40069,1,968,BCA
20,1.235695,1,968,BCA
10,2.01758,1,968,BCA
16,1.050815,1,968,BCA
14,1.44814,1,969,ACB
64,1.64803,1,969,ACB
30,1.51504,1,969,ACB
6,1.49833,1,969,ACB
72,1.664845,1,969,ACB
48,1.84801,1,969,ACB
40,1.548235,1,969,ACB
15,1.58085,1,969,ACB
35,1.481775,1,969,ACB
36,1.448665,1,969,ACB
42,1.86475,1,969,ACB
54,1.314835,1,969,ACB
28,1.697975,1,969,ACB
56,1.28189,1,969,ACB
20,1.481635,1,969,ACB
16,1.348295,1,969,ACB
45,1.26479,1,969,ACB
21,1.26502,1,969,ACB
10,1.431655,1,969,ACB
32,1.34852,1,969,ACB
24,2.130885,1,969,ACB
49,1.381725,1,969,ACB
18,1.39824,1,969,ACB
9,1.198715,1,969,ACB
12,1.21512,1,969,ACB
27,1.69793,1,969,ACB
63,1.81476,1,969,ACB
8,1.298635,1,969,ACB
32,1.981185,1,974,BCA
15,1.530915,1,974,BCA
40,1.56504,1,974,BCA
63,1.664595,1,974,BCA
21,1.14838,1,974,BCA
35,1.49763,1,974,BCA
28,1.498315,1,974,BCA
6,1.331395,1,974,BCA
18,1.34853,1,974,BCA
36,1.78129,1,974,BCA
72,1.564975,1,974,BCA
24,1.28193,1,974,BCA
54,1.464855,1,974,BCA
20,1.56478,1,974,BCA
30,1.89768,1,974,BCA
56,1.48154,1,974,BCA
12,1.049,1,974,BCA
27,1.58155,1,974,BCA
45,1.31523,1,974,BCA
14,1.115415,1,974,BCA
10,1.248645,1,974,BCA
48,1.44858,1,974,BCA
42,1.64783,1,974,BCA
16,1.74792,1,974,BCA
8,1.431935,1,974,BCA
18,1.51768,1,976,ABC
27,1.3673,1,976,ABC
63,1.53374,1,976,ABC
54,1.46651,1,976,ABC
32,1.450225,1,976,ABC
45,1.14868,1,976,ABC
30,2.60021,1,976,ABC
56,1.315965,1,976,ABC
21,1.182715,1,976,ABC
28,1.33336,1,976,ABC
24,1.116485,1,976,ABC
40,1.249815,1,976,ABC
10,1.16793,1,976,ABC
42,1.28229,1,976,ABC
14,1.165605,1,976,ABC
8,1.8326,1,976,ABC
15,1.082625,1,976,ABC
12,0.965205,1,976,ABC
16,1.07643,1,976,ABC
35,1.349675,1,976,ABC
20,1.25003,1,976,ABC
48,1.617325,1,976,ABC
72,1.80112,1,976,ABC
6,1.116045,1,976,ABC
36,1.415655,1,976,ABC
21,1.16653,1,977,CBA
6,1.182975,1,977,CBA
18,1.432285,1,977,CBA
49,1.58361,1,977,CBA
12,1.11738,1,977,CBA
16,1.56709,1,977,CBA
24,1.566045,1,977,CBA
63,1.700175,1,977,CBA
27,1.233065,1,977,CBA
48,1.34976,1,977,CBA
14,1.13398,1,977,CBA
40,1.499755,1,977,CBA
30,1.350805,1,977,CBA
10,1.166545,1,977,CBA
35,1.21601,1,977,CBA
56,1.266425,1,977,CBA
45,1.2665,1,977,CBA
28,1.51652,1,977,CBA
20,1.14998,1,977,CBA
32,1.24949,1,977,CBA
5,1.06655,0,977,CBA
36,1.83315,1,977,CBA
8,1.182555,1,977,CBA
15,1.46629,1,977,CBA
64,1.58313,1,977,CBA
72,1.74981,1,977,CBA
42,1.66596,1,977,CBA
9,1.199555,1,977,CBA
63,1.348545,1,980,BCA
56,1.116125,1,980,BCA
16,1.066565,1,980,BCA
6,0.833865,1,980,BCA
24,0.9669,1,980,BCA
36,1.03331,1,980,BCA
18,1.13373,1,980,BCA
20,1.20028,1,980,BCA
72,1.267005,1,980,BCA
45,1.63568,1,980,BCA
8,0.89974,1,980,BCA
21,0.865945,1,980,BCA
54,0.950935,1,980,BCA
12,0.683135,1,980,BCA
27,1.467515,1,980,BCA
40,1.083265,1,980,BCA
35,1.11605,1,980,BCA
48,1.44988,1,980,BCA
10,1.033115,1,980,BCA
30,0.93253,1,980,BCA
32,0.76713,1,980,BCA
42,1.181615,1,980,BCA
15,0.83334,1,980,BCA
28,1.40015,1,980,BCA
14,0.849565,1,980,BCA
56,1.79894,1,982,ABC
21,1.116465,1,982,ABC
24,1.03322,1,982,ABC
27,1.199895,1,982,ABC
48,1.750815,1,982,ABC
15,0.983225,1,982,ABC
40,1.449745,1,982,ABC
63,1.51688,1,982,ABC
10,1.017145,1,982,ABC
42,2.10041,1,982,ABC
28,1.549085,1,982,ABC
6,0.96675,1,982,ABC
54,1.19859,1,982,ABC
35,1.18387,1,982,ABC
72,1.416345,1,982,ABC
20,1.00056,1,982,ABC
12,0.83396,1,982,ABC
30,1.11739,1,982,ABC
32,1.08397,1,982,ABC
36,1.24986,1,982,ABC
16,1.33272,1,982,ABC
45,1.866455,1,982,ABC
18,1.116445,1,982,ABC
14,0.96652,1,982,ABC
8,1.1502,1,982,ABC
18,1.74514,1,983,CBA
35,1.51168,1,983,CBA
16,1.99252,1,983,CBA
64,1.97905,1,983,CBA
20,1.627805,1,983,CBA
14,1.4113,1,983,CBA
54,1.35701,1,983,CBA
72,1.842875,1,983,CBA
48,1.70008,1,983,CBA
6,1.4068,1,983,CBA
49,1.710855,1,983,CBA
8,1.56077,1,983,CBA
21,1.16243,1,983,CBA
28,1.61182,1,983,CBA
63,2.176255,1,983,CBA
40,1.478005,1,983,CBA
9,1.366695,1,983,CBA
32,1.272695,1,983,CBA
12,0.8846,1,983,CBA
10,1.31145,1,983,CBA
36,1.727685,1,983,CBA
42,1.53406,1,983,CBA
30,1.367445,1,983,CBA
56,1.307175,1,983,CBA
27,1.450455,1,983,CBA
15,1.22504,1,983,CBA
45,1.429145,1,983,CBA
24,1.378365,1,983,CBA
36,1.43152,1,984,CAB
15,1.24826,1,984,CAB
40,1.318975,1,984,CAB
45,1.16794,1,984,CAB
56,1.10126,1,984,CAB
12,1.39917,1,984,CAB
28,1.30764,1,984,CAB
48,2.04485,1,984,CAB
63,1.381645,1,984,CAB
72,1.31476,1,984,CAB
42,1.118505,1,984,CAB
16,1.114605,1,984,CAB
24,1.119025,1,984,CAB
21,1.116005,1,984,CAB
14,1.081295,1,984,CAB
32,1.05167,1,984,CAB
30,1.634465,1,984,CAB
8,1.062525,1,984,CAB
20,1.194985,1,984,CAB
6,0.99725,1,984,CAB
54,1.06511,1,984,CAB
35,1.35089,1,984,CAB
10,1.117675,1,984,CAB
27,1.16431,1,984,CAB
18,1.053915,1,984,CAB
40,1.21543,1,986,BCA
45,0.915465,1,986,BCA
56,0.966125,1,986,BCA
10,0.898835,1,986,BCA
15,0.88195,1,986,BCA
36,1.23208,1,986,BCA
14,0.931835,1,986,BCA
24,1.09904,1,986,BCA
27,1.248415,1,986,BCA
54,1.21531,1,986,BCA
21,1.53162,1,986,BCA
28,1.53161,1,986,BCA
20,1.082265,1,986,BCA
49,1.26543,1,986,BCA
9,0.898745,1,986,BCA
18,0.965595,1,986,BCA
72,1.34892,1,986,BCA
32,1.14867,1,986,BCA
8,1.032215,1,986,BCA
6,0.948665,1,986,BCA
16,1.015315,1,986,BCA
42,1.13218,1,986,BCA
12,0.79904,1,986,BCA
63,1.515315,1,986,BCA
48,1.36525,1,986,BCA
30,1.231975,1,986,BCA
35,1.149205,1,986,BCA
64,1.181875,1,986,BCA
6,1.352,1,987,ACB
36,1.932,1,987,ACB
48,1.812,1,987,ACB
42,1.618,1,987,ACB
18,1.572,1,987,ACB
8,1.649,1,987,ACB
27,1.731,1,987,ACB
45,1.387,1,987,ACB
20,1.606,1,987,ACB
12,1.281,1,987,ACB
28,1.603,1,987,ACB
16,1.519,1,987,ACB
14,1.341,1,987,ACB
30,1.479,1,987,ACB
72,1.9,1,987,ACB
15,1.465,1,987,ACB
54,1.467,1,987,ACB
63,1.871,1,987,ACB
24,1.408,1,987,ACB
56,1.48,1,987,ACB
21,1.437,1,987,ACB
35,1.491,1,987,ACB
32,1.416,1,987,ACB
40,1.672,1,987,ACB
10,1.492,1,987,ACB
40,1.88326,1,988,ABC
63,2.1995,1,988,ABC
10,1.482775,1,988,ABC
14,1.332825,1,988,ABC
54,1.699835,1,988,ABC
8,1.29937,1,988,ABC
36,3.18223,1,988,ABC
48,2.332775,1,988,ABC
12,1.132735,1,988,ABC
72,1.63257,1,988,ABC
21,1.648865,1,988,ABC
56,1.432885,1,988,ABC
28,1.783095,1,988,ABC
42,1.566175,1,988,ABC
32,1.466215,1,988,ABC
27,2.132535,1,988,ABC
30,1.832305,1,988,ABC
24,1.35057,1,988,ABC
20,2.732785,1,988,ABC
45,1.416145,1,988,ABC
16,1.499445,1,988,ABC
6,1.53303,1,988,ABC
15,1.698615,1,988,ABC
18,1.23354,1,988,ABC
35,1.982415,1,988,ABC
6,1.03275,1,989,CBA
30,1.66625,1,989,CBA
35,1.633365,1,989,CBA
42,1.36586,1,989,CBA
12,1.03311,1,989,CBA
18,0.98263,1,989,CBA
8,0.950205,1,989,CBA
72,1.332905,1,989,CBA
10,1.049745,1,989,CBA
14,1.31644,1,989,CBA
21,0.9824,1,989,CBA
48,1.482925,1,989,CBA
24,1.18338,1,989,CBA
63,1.533,1,989,CBA
54,1.400025,1,989,CBA
15,1.13277,1,989,CBA
46,1.365945,0,989,CBA
28,1.333135,1,989,CBA
16,1.03317,1,989,CBA
40,1.250415,1,989,CBA
27,1.133175,1,989,CBA
45,1.132645,1,989,CBA
31,1.332875,0,989,CBA
20,1.433055,1,989,CBA
56,1.199415,1,989,CBA
28,2.032195,1,990,CAB
48,1.965585,1,990,CAB
45,1.531855,1,990,CAB
14,1.332225,1,990,CAB
56,1.54904,1,990,CAB
63,1.582065,1,990,CAB
40,2.41491,1,990,CAB
21,1.38183,1,990,CAB
20,1.38213,1,990,CAB
30,1.348415,1,990,CAB
36,1.531515,1,990,CAB
18,1.382295,1,990,CAB
54,1.53161,1,990,CAB
35,1.44942,1,990,CAB
27,1.44875,1,990,CAB
72,1.582445,1,990,CAB
32,1.198455,1,990,CAB
10,1.18172,1,990,CAB
6,1.24918,1,990,CAB
16,1.532445,1,990,CAB
12,1.165545,1,990,CAB
8,1.29809,1,990,CAB
42,1.248915,1,990,CAB
15,1.381665,1,990,CAB
24,1.615405,1,990,CAB
21,1.51716,1,991,BAC
10,1.3341750000000001,1,991,BAC
14,1.267165,1,991,BAC
27,4.019995,1,991,BAC
36,1.33243,1,991,BAC
72,1.46712,1,991,BAC
16,1.367435,1,991,BAC
6,1.464825,1,991,BAC
32,1.6815,1,991,BAC
8,1.169275,1,991,BAC
48,1.916455,1,991,BAC
30,2.018635,1,991,BAC
35,1.93522,1,991,BAC
15,1.264835,1,991,BAC
54,2.083665,1,991,BAC
28,1.585315,1,991,BAC
56,1.468205,1,991,BAC
20,1.75236,1,991,BAC
18,1.300545,1,991,BAC
12,0.950935,1,991,BAC
63,2.0186,1,991,BAC
45,1.1341,1,991,BAC
42,1.417975,1,991,BAC
40,1.3991,1,991,BAC
24,1.20136,1,991,BAC
54,1.699225,1,992,BCA
8,1.182565,1,992,BCA
35,1.265955,1,992,BCA
45,1.032555,1,992,BCA
18,1.399215,1,992,BCA
14,1.26602,1,992,BCA
40,1.3829,1,992,BCA
32,1.08245,1,992,BCA
16,0.99834,1,992,BCA
24,1.09921,1,992,BCA
6,1.266165,1,992,BCA
28,1.15067,1,992,BCA
15,1.098955,1,992,BCA
2,1.44938,0,992,BCA
10,1.19961,1,992,BCA
12,0.99957,1,992,BCA
42,1.420255,1,992,BCA
36,1.28266,1,992,BCA
27,1.382325,1,992,BCA
56,1.14946,1,992,BCA
4,1.431235,0,992,BCA
30,1.16637,1,992,BCA
21,1.1488,1,992,BCA
72,1.49852,1,992,BCA
63,1.499205,1,992,BCA
56,1.614875,1,9935,ACB
27,1.59939,1,9935,ACB
8,2.115995,1,9935,ACB
28,1.549485,1,9935,ACB
42,1.632935,1,9935,ACB
63,1.815525,1,9935,ACB
10,1.732665,1,9935,ACB
6,1.33267,1,9935,ACB
16,1.431435,1,9935,ACB
40,2.11584,1,9935,ACB
30,1.64919,1,9935,ACB
24,1.182085,1,9935,ACB
18,1.466365,1,9935,ACB
54,1.566115,1,9935,ACB
20,1.599185,1,9935,ACB
15,1.3158,1,9935,ACB
14,1.38196,1,9935,ACB
35,4.73255,1,9935,ACB
12,1.299615,1,9935,ACB
72,1.63337,1,9935,ACB
48,2.04852,1,9935,ACB
45,1.499155,1,9935,ACB
36,2.4491,1,9935,ACB
32,1.54878,1,9935,ACB
21,1.366165,1,9935,ACB
56,1.08868,1,994,ABC
10,1.19218,1,994,ABC
8,0.932305,1,994,ABC
63,1.99907,1,994,ABC
20,1.448455,1,994,ABC
45,1.25617,1,994,ABC
35,1.30474,1,994,ABC
24,1.1426,1,994,ABC
14,0.923385,1,994,ABC
6,1.222715,1,994,ABC
16,1.07463,1,994,ABC
32,1.02907,1,994,ABC
12,0.792255,1,994,ABC
48,1.623555,1,994,ABC
40,1.42626,1,994,ABC
28,1.4161300000000001,1,994,ABC
42,1.298425,1,994,ABC
27,1.62562,1,994,ABC
21,1.2507,1,994,ABC
54,1.23435,1,994,ABC
36,1.23161,1,994,ABC
72,1.668095,1,994,ABC
18,2.323855,1,994,ABC
15,1.00408,1,994,ABC
30,1.29917,1,994,ABC
72,1.715525,1,995,CBA
18,1.449385,1,995,CBA
8,1.950155,1,995,CBA
32,1.50003,1,995,CBA
42,1.549325,1,995,CBA
48,1.84963,1,995,CBA
45,1.63279,1,995,CBA
12,2.05003,1,995,CBA
20,2.600005,1,995,CBA
56,1.63316,1,995,CBA
30,2.36663,1,995,CBA
16,1.58287,1,995,CBA
21,1.266655,1,995,CBA
27,1.582935,1,995,CBA
63,2.18231,1,995,CBA
36,1.883575,1,995,CBA
10,1.666055,1,995,CBA
24,2.116395,1,995,CBA
40,2.016325,1,995,CBA
14,1.65065,1,995,CBA
15,1.816775,1,995,CBA
28,1.98269,1,995,CBA
54,2.01543,1,995,CBA
6,1.283665,1,995,CBA
35,1.899795,1,995,CBA
54,2.416445,1,996,CAB
18,1.434355,1,996,CAB
12,0.998985,1,996,CAB
15,1.001845,1,996,CAB
42,1.050475,1,996,CAB
32,1.067715,1,996,CAB
72,1.465165,1,996,CAB
30,1.482975,1,996,CAB
27,1.56641,1,996,CAB
28,1.3169,1,996,CAB
16,1.06564,1,996,CAB
14,0.91797,1,996,CAB
45,1.466925,1,996,CAB
21,0.98251,1,996,CAB
9,1.23443,1,996,CAB
6,1.13374,1,996,CAB
24,1.68272,1,996,CAB
64,1.366705,1,996,CAB
48,1.299745,1,996,CAB
8,1.10063,1,996,CAB
10,1.21585,1,996,CAB
49,1.86664,1,996,CAB
20,1.08455,1,996,CAB
56,0.99994,1,996,CAB
40,1.19952,1,996,CAB
36,0.9835,1,996,CAB
63,1.80169,1,996,CAB
35,1.01888,1,996,CAB
54,1.35394,1,997,BAC
24,1.08328,1,997,BAC
27,0.972425,1,997,BAC
32,1.02065,1,997,BAC
16,0.89584,1,997,BAC
15,0.97186,1,997,BAC
56,0.902345,1,997,BAC
20,1.25674,1,997,BAC
28,1.40234,1,997,BAC
72,1.298725,1,997,BAC
14,0.86049,1,997,BAC
35,0.930285,1,997,BAC
40,1.916195,1,997,BAC
30,1.395815,1,997,BAC
63,1.319715,1,997,BAC
45,0.86109,1,997,BAC
18,1.013705,1,997,BAC
8,1.03458,1,997,BAC
21,0.86818,1,997,BAC
48,1.31253,1,997,BAC
42,0.895755,1,997,BAC
36,1.214715,1,997,BAC
10,0.92388,1,997,BAC
12,0.73597,1,997,BAC
6,0.839615,1,997,BAC
45,1.332375,1,998,BCA
15,1.28299,1,998,BCA
35,1.249605,1,998,BCA
14,1.09783,1,998,BCA
42,1.449735,1,998,BCA
18,1.24925,1,998,BCA
20,1.16563,1,998,BCA
56,1.19982,1,998,BCA
32,0.98258,1,998,BCA
27,1.249375,1,998,BCA
12,0.8827,1,998,BCA
24,1.21638,1,998,BCA
40,1.40036,1,998,BCA
48,1.516575,1,998,BCA
8,1.03275,1,998,BCA
36,1.716125,1,998,BCA
21,1.166245,1,998,BCA
10,1.132825,1,998,BCA
72,1.5829,1,998,BCA
16,1.066305,1,998,BCA
54,1.032745,1,998,BCA
30,1.14965,1,998,BCA
63,1.53187,1,998,BCA
28,1.249395,1,998,BCA
6,1.03281,1,998,BCA
32,1.831835,1,999,ACB
42,1.48242,1,999,ACB
64,1.84803,1,999,ACB
12,1.098455,1,999,ACB
18,1.231605,1,999,ACB
56,1.54438,1,999,ACB
9,1.14367,1,999,ACB
8,1.319745,1,999,ACB
20,1.927725,1,999,ACB
30,1.71238,1,999,ACB
45,1.759955,1,999,ACB
27,1.400105,1,999,ACB
63,1.736265,1,999,ACB
14,1.19988,1,999,ACB
