typedAnswer,multiplyRT,multiplyCorr,problem,OperandType,productType,participant,group,mean_blocks,max_digitspan,digitspan_type,median_RT,num_correct_trials,interference_score
42,15.21403,1,7 x 6 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,22
40,9.016605,1,5 x 8 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,9
28,12.945115,1,4 x 7 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,17
49,34.15748,1,7 x 7 =,tie,largeProd,916,ABC,9,6,WAIS,1.575285,28,7
72,3.963695,1,8 x 9 =,smallFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,19
18,7.063385,1,6 x 3 =,largeFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,8
8,2.01496,1,2 x 4 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,1
45,4.44792,1,9 x 5 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,6
32,21.725135,1,8 x 4 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,25
30,2.93043,1,6 x 5 =,largeFirst,largeProd,916,ABC,9,6,WAIS,1.575285,28,6
12,2.417445,1,2 x 6 =,smallFirst,smallProd,916,ABC,9,6,WAIS,1.575285,28,3
30,2.20064,1,6 x 5 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,6
18,2.001665,1,6 x 3 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,8
42,3.182855,1,7 x 6 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,22
10,1.66744,1,5 x 2 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,0
15,1.733275,1,3 x 5 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,2
56,3.466385,1,7 x 8 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,9
16,1.83943,1,8 x 2 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,7
36,2.46857,1,4 x 9 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,9
12,1.735195,1,4 x 3 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,10
72,2.48541,1,8 x 9 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,19
6,2.05063,1,3 x 2 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,0
35,1.671495,1,7 x 5 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,7
18,1.868275,1,2 x 9 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,7
27,3.20063,1,9 x 3 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,9
12,1.369005,1,2 x 6 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,3
45,2.317795,1,9 x 5 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,6
48,3.26891,1,6 x 8 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,11
40,2.28469,1,5 x 8 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,9
24,3.518825,1,6 x 4 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,12
20,2.25134,1,4 x 5 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,8
49,3.118905,1,7 x 7 =,tie,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,7
63,2.21768,1,9 x 7 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,17
28,3.01629,1,4 x 7 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,17
54,1.835085,1,6 x 9 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,13
8,2.067505,1,2 x 4 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,1
14,1.60146,1,7 x 2 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,4
24,2.08531,1,3 x 8 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,13
9,1.56831,1,3 x 3 =,tie,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,0
21,2.018285,1,3 x 7 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,13
32,7.285315,1,8 x 4 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,25
8,1.98247,1,4 x 2 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,1
27,2.71705,1,3 x 9 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,9
45,1.900955,1,5 x 9 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,6
54,1.966155,1,9 x 6 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,13
6,1.566425,1,2 x 3 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,0
63,2.848505,1,7 x 9 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,17
48,2.233035,1,8 x 6 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,11
24,2.00007,1,4 x 6 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,12
18,2.165405,1,3 x 6 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,8
36,3.116485,1,9 x 4 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,9
32,2.39975,1,4 x 8 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,25
12,1.332445,1,6 x 2 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,3
16,1.783355,1,4 x 4 =,tie,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,5
64,2.61663,1,8 x 8 =,tie,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,19
15,1.648545,1,5 x 3 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,2
56,3.11495,1,8 x 7 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,9
30,1.80194,1,5 x 6 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,6
12,2.16687,1,3 x 4 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,10
16,2.936045,1,2 x 8 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,7
72,2.53294,1,9 x 8 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,19
18,2.29935,1,9 x 2 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,7
14,2.032615,1,2 x 7 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,4
24,1.631945,1,8 x 3 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,13
28,2.733985,1,7 x 4 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,17
20,1.68437,1,5 x 4 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,8
42,2.69997,1,6 x 7 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,22
10,1.58306,1,2 x 5 =,smallFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,0
35,4.899545,1,5 x 7 =,smallFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,7
21,2.11642,1,7 x 3 =,largeFirst,smallProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,13
40,2.100275,1,8 x 5 =,largeFirst,largeProd,917,CBA,7.666666666666667,7,WAIS,1.61717,28,9
35,10.06628,0,6 x 7 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,22
35,4.649865,1,5 x 7 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,7
10,1.916565,1,2 x 5 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,0
18,3.433145,1,9 x 2 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,7
28,6.84973,1,7 x 4 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,17
20,1.79987,1,5 x 4 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,8
12,2.28317,1,3 x 4 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,10
6,1.73322,1,2 x 3 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,0
36,4.749755,1,9 x 4 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,9
30,2.133175,1,5 x 6 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,6
21,4.916435,1,7 x 3 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,13
18,6.1997,1,3 x 6 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,8
14,2.516455,1,2 x 7 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,4
27,4.283135,1,3 x 9 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,9
24,4.31642,1,8 x 3 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,13
72,4.316545,1,9 x 8 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,19
12,1.616535,1,6 x 2 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,3
56,18.266035,1,8 x 7 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,9
54,5.21639,1,9 x 6 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,13
15,2.53323,1,5 x 3 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,2
20,1.69976,0,4 x 4 =,tie,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,5
24,7.849595,1,4 x 6 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,12
16,3.23305,1,2 x 8 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,7
64,23.76579,1,8 x 8 =,tie,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,19
40,2.283125,1,8 x 5 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,9
32,10.34962,1,4 x 8 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,25
45,2.86654,1,5 x 9 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,6
63,8.766355,1,7 x 9 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,17
8,2.33318,1,4 x 2 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,1
48,3.51647,1,8 x 6 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,11
2,1.649885,0,4 x 5 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,8
12,6.833055,1,4 x 3 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,10
28,3.06651,0,6 x 4 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,12
14,1.616525,1,7 x 2 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,4
28,12.382885,1,4 x 7 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,17
56,15.04943,1,7 x 8 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,9
8,2.199845,1,2 x 4 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,1
35,2.899815,1,7 x 5 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,7
12,1.99993,1,2 x 6 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,3
9,1.93319,1,3 x 3 =,tie,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,0
18,2.183235,1,2 x 9 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,7
16,1.84989,1,8 x 2 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,7
72,3.633145,1,8 x 9 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,19
21,6.26629,1,3 x 7 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,13
48,6.3497,1,6 x 8 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,11
24,6.599745,1,3 x 8 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,13
49,12.949525,1,7 x 7 =,tie,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,7
63,9.89958,1,9 x 7 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,17
27,8.083,1,9 x 3 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,9
15,1.883185,1,3 x 5 =,smallFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,2
45,1.7999,1,9 x 5 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,6
24,4.383155,0,6 x 3 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,8
36,4.38316,1,4 x 9 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,9
40,2.549835,1,5 x 8 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,9
10,1.73326,1,5 x 2 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,0
6,2.31654,1,3 x 2 =,largeFirst,smallProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,0
32,11.18291,1,8 x 4 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,25
42,7.58305,1,7 x 6 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,22
54,6.483095,1,6 x 9 =,smallFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,13
30,3.46648,1,6 x 5 =,largeFirst,largeProd,918,CAB,9.666666666666666,9,WAIS,1.2499025,28,6
6,1.485415,1,2 x 3 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,0
42,7.601065,1,6 x 7 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,22
24,1.917105,1,8 x 3 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,13
24,5.517415,1,4 x 6 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,12
35,2.017655,1,5 x 7 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,7
10,1.500235,1,2 x 5 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,0
18,1.83277,1,3 x 6 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,8
16,1.784995,1,2 x 8 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,7
18,1.801385,1,9 x 2 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,7
64,3.31656,1,8 x 8 =,tie,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,19
16,2.35235,1,4 x 4 =,tie,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,5
27,1.93349,1,3 x 9 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,9
21,1.616225,1,7 x 3 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,13
12,2.032745,1,6 x 2 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,3
12,1.89969,1,3 x 4 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,10
63,2.78642,1,7 x 9 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,17
45,2.700545,1,5 x 9 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,6
54,2.000345,0,8 x 6 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,11
38,21.76686,0,9 x 4 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,9
14,1.816535,1,2 x 7 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,4
20,1.58272,1,5 x 4 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,8
32,4.216225,1,4 x 8 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,25
72,9.667015,1,9 x 8 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,19
24,7.4998,0,7 x 4 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,17
56,2.64948,1,8 x 7 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,9
8,1.716275,1,4 x 2 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,1
40,2.19877,1,8 x 5 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,9
30,1.58194,1,5 x 6 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,6
15,1.4337,1,5 x 3 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,2
54,3.46758,1,9 x 6 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,13
27,3.40048,1,9 x 3 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,9
54,8.049655,1,6 x 9 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,13
35,1.68248,1,7 x 5 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,7
14,2.5328,1,7 x 2 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,4
28,11.616525,1,4 x 7 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,17
12,2.633025,1,2 x 6 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,3
40,1.61634,1,5 x 8 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,9
16,2.99866,1,8 x 2 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,7
8,1.48416,1,2 x 4 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,1
20,1.3662,1,4 x 5 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,8
9,1.233555,1,3 x 3 =,tie,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,0
18,1.68199,1,6 x 3 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,8
63,7.66641,1,9 x 7 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,17
54,2.600445,0,9 x 5 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,6
24,2.233205,1,3 x 8 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,13
15,2.900725,1,3 x 5 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,2
18,1.78317,1,2 x 9 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,7
48,25.44917,1,6 x 8 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,11
49,23.467775,1,7 x 7 =,tie,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,7
72,9.7674,1,8 x 9 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,19
43,11.752175,0,7 x 6 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,22
30,2.632865,1,6 x 5 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,6
24,2.083335,1,6 x 4 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,12
10,1.24969,1,5 x 2 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,0
12,1.166325,1,4 x 3 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,10
6,1.63466,1,3 x 2 =,largeFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,0
32,4.03317,1,8 x 4 =,largeFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,25
21,2.43308,1,3 x 7 =,smallFirst,smallProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,13
56,3.58237,1,7 x 8 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,9
45,3.28355,0,4 x 9 =,smallFirst,largeProd,919,BAC,11.333333333333334,5,WAIS,1.358735,28,9
15,2.401585,1,3 x 5 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,2
45,2.83167,1,9 x 5 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,6
36,2.88207,1,4 x 9 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,9
48,3.19741,1,6 x 8 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,11
28,2.16527,1,4 x 7 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,17
56,3.351975,1,7 x 8 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,9
12,1.499205,1,4 x 3 =,largeFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,10
24,1.482035,1,6 x 4 =,largeFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,12
32,1.92779,1,8 x 4 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,25
20,1.515415,1,4 x 5 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,8
21,1.485995,1,3 x 7 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,13
9,1.33166,1,3 x 3 =,tie,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,0
35,3.298445,1,7 x 5 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,7
18,2.41521,1,6 x 3 =,largeFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,8
63,4.926835,1,9 x 7 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,17
18,1.71568,1,2 x 9 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,7
16,2.36488,1,8 x 2 =,largeFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,7
6,2.165945,1,3 x 2 =,largeFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,0
10,1.53252,1,5 x 2 =,largeFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,0
54,3.43146,1,6 x 9 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,13
12,1.23208,1,2 x 6 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,3
27,2.59791,1,9 x 3 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,9
72,4.09346,1,8 x 9 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,19
30,3.76137,1,6 x 5 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,6
49,1.908925,1,7 x 7 =,tie,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,7
42,3.21919,1,7 x 6 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,22
8,2.04789,1,2 x 4 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,1
40,3.365205,1,5 x 8 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,9
24,1.98202,1,3 x 8 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,13
14,1.28209,1,7 x 2 =,largeFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,4
16,5.21828,1,4 x 4 =,tie,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,5
36,2.12802,1,9 x 4 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,9
35,1.497285,1,5 x 7 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,7
56,4.94728,1,8 x 7 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,9
15,1.294085,1,5 x 3 =,largeFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,2
27,1.77792,1,3 x 9 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,9
10,1.24911,1,2 x 5 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,0
6,1.682355,1,2 x 3 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,0
40,2.015435,1,8 x 5 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,9
64,3.825275,1,8 x 8 =,tie,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,19
20,2.39819,1,5 x 4 =,largeFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,8
54,5.200615,1,9 x 6 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,13
14,1.982065,1,2 x 7 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,4
28,2.481035,1,7 x 4 =,largeFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,17
63,4.015535,1,7 x 9 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,17
16,2.148235,1,2 x 8 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,7
30,1.876895,1,5 x 6 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,6
24,1.94918,1,4 x 6 =,smallFirst,smallProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,12
32,1.968615,1,4 x 8 =,smallFirst,largeProd,920,BCA,6.333333333333333,6,WAIS,1.4404525,28,25
